,applicant_id,week_number,behaviour,score
8859,19060128,2,Professional,2
8860,19060128,2,Studious,5
8861,19060128,2,Imaginative,2
8862,19060128,3,Analytic,1
8863,19060128,3,Independent,2
8864,19060128,3,Determined,7
8865,19060128,3,Professional,2
8866,19060128,3,Studious,2
8867,19060128,3,Imaginative,2
8868,19060128,4,Analytic,8
8869,19060128,4,Independent,5
8870,19060128,4,Determined,6
8871,19060128,4,Professional,7
8872,19060128,4,Studious,7
8873,19060128,4,Imaginative,5
8874,19060128,5,Analytic,6
8875,19060128,5,Independent,5
8876,19060128,5,Determined,6
8877,19060128,5,Professional,3
8878,19060128,5,Studious,4
8879,19060128,5,Imaginative,5
8880,19060128,6,Analytic,6
8881,19060128,6,Independent,6
8882,19060128,6,Determined,5
8883,19060128,6,Professional,7
8884,19060128,6,Studious,7
8885,19060128,6,Imaginative,1
8886,19060128,7,Analytic,7
8887,19060128,7,Independent,8
8888,19060128,7,Determined,8
8889,19060128,7,Professional,4
8890,19060128,7,Studious,5
8891,19060128,7,Imaginative,8
8892,19060128,8,Analytic,8
8893,19060128,8,Independent,8
8894,19060128,8,Determined,8
8895,19060128,8,Professional,7
8896,19060128,8,Studious,7
8897,19060128,8,Imaginative,7
8898,19060128,9,Analytic,8
8899,19060128,9,Independent,8
8900,19060128,9,Determined,8
8901,19060128,9,Professional,6
8902,19060128,9,Studious,8
8903,19060128,9,Imaginative,8
8904,19060128,10,Analytic,8
8905,19060128,10,Independent,8
8906,19060128,10,Determined,8
8907,19060128,10,Professional,6
8908,19060128,10,Studious,8
8909,19060128,10,Imaginative,8
8910,19070388,1,Analytic,3
8911,19070388,1,Independent,5
8912,19070388,1,Determined,4
8913,19070388,1,Professional,4
8914,19070388,1,Studious,1
8915,19070388,1,Imaginative,1
8916,19070388,2,Analytic,3
8917,19070388,2,Independent,8
8918,19070388,2,Determined,2
8919,19070388,2,Professional,5
8920,19070388,2,Studious,1
8921,19070388,2,Imaginative,1
8922,19070388,3,Analytic,3
8923,19070388,3,Independent,1
8924,19070388,3,Determined,2
8925,19070388,3,Professional,5
8926,19070388,3,Studious,1
8927,19070388,3,Imaginative,4
8928,19070388,4,Analytic,4
8929,19070388,4,Independent,8
8930,19070388,4,Determined,7
8931,19070388,4,Professional,6
8932,19070388,4,Studious,8
8933,19070388,4,Imaginative,5
8934,19070388,5,Analytic,8
8935,19070388,5,Independent,5
8936,19070388,5,Determined,4
8937,19070388,5,Professional,4
8938,19070388,5,Studious,1
8939,19070388,5,Imaginative,7
8940,19070388,6,Analytic,4
8941,19070388,6,Independent,7
8942,19070388,6,Determined,5
8943,19070388,6,Professional,6
8944,19070388,6,Studious,5
8945,19070388,6,Imaginative,4
8946,19070388,7,Analytic,8
8947,19070388,7,Independent,8
8948,19070388,7,Determined,8
8949,19070388,7,Professional,8
8950,19070388,7,Studious,8
8951,19070388,7,Imaginative,6
8952,19070388,8,Analytic,4
8953,19070388,8,Independent,2
8954,19070388,8,Determined,6
8955,19070388,8,Professional,8
8956,19070388,8,Studious,8
8957,19070388,8,Imaginative,8
8958,19070388,9,Analytic,8
8959,19070388,9,Independent,8
8960,19070388,9,Determined,8
8961,19070388,9,Professional,8
8962,19070388,9,Studious,4
8963,19070388,9,Imaginative,7
8964,19070388,10,Analytic,8
8965,19070388,10,Independent,7
8966,19070388,10,Determined,8
8967,19070388,10,Professional,8
8968,19070388,10,Studious,8
8969,19070388,10,Imaginative,8
8970,19070050,1,Analytic,2
8971,19070050,1,Independent,2
8972,19070050,1,Determined,7
8973,19070050,1,Professional,1
8974,19070050,1,Studious,2
8975,19070050,1,Imaginative,2
8976,19070050,2,Analytic,1
8977,19070050,2,Independent,5
8978,19070050,2,Determined,5
8979,19070050,2,Professional,3
8980,19070050,2,Studious,4
8981,19070050,2,Imaginative,2
8982,19070050,3,Analytic,1
8983,19070050,3,Independent,3
8984,19070050,3,Determined,6
8985,19070050,3,Professional,1
8986,19070050,3,Studious,2
8987,19070050,3,Imaginative,4
8988,19070050,4,Analytic,3
8989,19070050,4,Independent,5
8990,19070050,4,Determined,3
8991,19070050,4,Professional,6
8992,19070050,4,Studious,6
8993,19070050,4,Imaginative,8
8994,19070050,5,Analytic,8
8995,19070050,5,Independent,5
8996,19070050,5,Determined,7
8997,19070050,5,Professional,2
8998,19070050,5,Studious,6
8999,19070050,5,Imaginative,8
9000,19070050,6,Analytic,2
9001,19070050,6,Independent,8
9002,19070050,6,Determined,6
9003,19070050,6,Professional,6
9004,19070050,6,Studious,7
9005,19070050,6,Imaginative,5
9006,19070050,7,Analytic,8
9007,19070050,7,Independent,7
9008,19070050,7,Determined,8
9009,19070050,7,Professional,8
9010,19070050,7,Studious,8
9011,19070050,7,Imaginative,6
9012,19070050,8,Analytic,6
9013,19070050,8,Independent,8
9014,19070050,8,Determined,8
9015,19070050,8,Professional,8
9016,19070050,8,Studious,4
9017,19070050,8,Imaginative,8
9018,19070050,9,Analytic,8
9019,19070050,9,Independent,8
9020,19070050,9,Determined,8
9021,19070050,9,Professional,8
9022,19070050,9,Studious,1
9023,19070050,9,Imaginative,8
9024,19070050,10,Analytic,8
9025,19070050,10,Independent,8
9026,19070050,10,Determined,8
9027,19070050,10,Professional,8
9028,19070050,10,Studious,8
9029,19070050,10,Imaginative,8
9030,19060177,1,Analytic,3
9031,19060177,1,Independent,4
9032,19060177,1,Determined,3
9033,19060177,1,Professional,2
9034,19060177,1,Studious,4
9035,19060177,1,Imaginative,2
9036,19060177,2,Analytic,1
9037,19060177,2,Independent,8
9038,19060177,2,Determined,3
9039,19060177,2,Professional,2
9040,19060177,2,Studious,2
9041,19060177,2,Imaginative,4
9042,19060177,3,Analytic,3
9043,19060177,3,Independent,7
9044,19060177,3,Determined,2
9045,19060177,3,Professional,2
9046,19060177,3,Studious,2
9047,19060177,3,Imaginative,5
9048,19060177,4,Analytic,8
9049,19060177,4,Independent,5
9050,19060177,4,Determined,4
9051,19060177,4,Professional,8
9052,19060177,4,Studious,8
9053,19060177,4,Imaginative,4
9054,19060177,5,Analytic,6
9055,19060177,5,Independent,6
9056,19060177,5,Determined,4
9057,19060177,5,Professional,4
9058,19060177,5,Studious,5
9059,19060177,5,Imaginative,5
9060,19060177,6,Analytic,6
9061,19060177,6,Independent,7
9062,19060177,6,Determined,7
9063,19060177,6,Professional,3
9064,19060177,6,Studious,8
9065,19060177,6,Imaginative,5
9066,19060177,7,Analytic,8
9067,19060177,7,Independent,8
9068,19060177,7,Determined,8
9069,19060177,7,Professional,3
9070,19060177,7,Studious,8
9071,19060177,7,Imaginative,8
9072,19060177,8,Analytic,8
9073,19060177,8,Independent,7
9074,19060177,8,Determined,8
9075,19060177,8,Professional,8
9076,19060177,8,Studious,8
9077,19060177,8,Imaginative,8
9078,19060177,9,Analytic,6
9079,19060177,9,Independent,8
9080,19060177,9,Determined,8
9081,19060177,9,Professional,8
9082,19060177,9,Studious,4
9083,19060177,9,Imaginative,7
9084,19060177,10,Analytic,8
9085,19060177,10,Independent,8
9086,19060177,10,Determined,8
9087,19060177,10,Professional,8
9088,19060177,10,Studious,8
9089,19060177,10,Imaginative,8
9090,19070126,1,Analytic,4
9091,19070126,1,Independent,5
9092,19070126,1,Determined,1
9093,19070126,1,Professional,2
9094,19070126,1,Studious,2
9095,19070126,1,Imaginative,3
9096,19070126,2,Analytic,3
9097,19070126,2,Independent,6
9098,19070126,2,Determined,1
9099,19070126,2,Professional,4
9100,19070126,2,Studious,2
9101,19070126,2,Imaginative,3
9102,19070126,3,Analytic,3
9103,19070126,3,Independent,6
9104,19070126,3,Determined,2
9105,19070126,3,Professional,4
9106,19070126,3,Studious,4
9107,19070126,3,Imaginative,1
9108,19070126,4,Analytic,6
9109,19070126,4,Independent,8
9110,19070126,4,Determined,8
9111,19070126,4,Professional,5
9112,19070126,4,Studious,5
9113,19070126,4,Imaginative,5
9114,19070126,5,Analytic,3
9115,19070126,5,Independent,8
9116,19070126,5,Determined,7
9117,19070126,5,Professional,2
9118,19070126,5,Studious,8
9119,19070126,5,Imaginative,8
9120,19070126,6,Analytic,7
9121,19070126,6,Independent,7
9122,19070126,6,Determined,6
9123,19070126,6,Professional,4
9124,19070126,6,Studious,4
9125,19070126,6,Imaginative,7
9126,19070126,7,Analytic,8
9127,19070126,7,Independent,3
9128,19070126,7,Determined,8
9129,19070126,7,Professional,7
9130,19070126,7,Studious,5
9131,19070126,7,Imaginative,8
9132,19070126,8,Analytic,8
9133,19070126,8,Independent,3
9134,19070126,8,Determined,7
9135,19070126,8,Professional,6
9136,19070126,8,Studious,8
9137,19070126,8,Imaginative,8
9138,19070126,9,Analytic,6
9139,19070126,9,Independent,8
9140,19070126,9,Determined,8
9141,19070126,9,Professional,5
9142,19070126,9,Studious,8
9143,19070126,9,Imaginative,8
9144,19070126,10,Analytic,8
9145,19070126,10,Independent,8
9146,19070126,10,Determined,8
9147,19070126,10,Professional,8
9148,19070126,10,Studious,8
9149,19070126,10,Imaginative,5
9150,19070097,1,Analytic,3
9151,19070097,1,Independent,5
9152,19070097,1,Determined,3
9153,19070097,1,Professional,4
9154,19070097,1,Studious,1
9155,19070097,1,Imaginative,2
9156,19070097,2,Analytic,2
9157,19070097,2,Independent,1
9158,19070097,2,Determined,3
9159,19070097,2,Professional,4
9160,19070097,2,Studious,2
9161,19070097,2,Imaginative,5
9162,19070097,3,Analytic,1
9163,19070097,3,Independent,1
9164,19070097,3,Determined,3
9165,19070097,3,Professional,5
9166,19070097,3,Studious,1
9167,19070097,3,Imaginative,2
9168,19070097,4,Analytic,4
9169,19070097,4,Independent,7
9170,19070097,4,Determined,8
9171,19070097,4,Professional,8
9172,19070097,4,Studious,2
9173,19070097,4,Imaginative,4
9174,19070097,5,Analytic,8
9175,19070097,5,Independent,6
9176,19070097,5,Determined,5
9177,19070097,5,Professional,8
9178,19070097,5,Studious,7
9179,19070097,5,Imaginative,8
9180,19070097,6,Analytic,8
9181,19070097,6,Independent,5
9182,19070097,6,Determined,5
9183,19070097,6,Professional,4
9184,19070097,6,Studious,6
9185,19070097,6,Imaginative,5
9186,19070097,7,Analytic,8
9187,19070097,7,Independent,8
9188,19070097,7,Determined,8
9189,19070097,7,Professional,8
9190,19070097,7,Studious,8
9191,19070097,7,Imaginative,8
9192,19070097,8,Analytic,8
9193,19070097,8,Independent,8
9194,19070097,8,Determined,7
9195,19070097,8,Professional,8
9196,19070097,8,Studious,8
9197,19070097,8,Imaginative,8
9198,19070097,9,Analytic,8
9199,19070097,9,Independent,8
9200,19070097,9,Determined,8
9201,19070097,9,Professional,8
9202,19070097,9,Studious,8
9203,19070097,9,Imaginative,8
9204,19070097,10,Analytic,8
9205,19070097,10,Independent,8
9206,19070097,10,Determined,8
9207,19070097,10,Professional,8
9208,19070097,10,Studious,8
9209,19070097,10,Imaginative,8
9210,19070259,1,Analytic,2
9211,19070259,1,Independent,3
9212,19070259,1,Determined,3
9213,19070259,1,Professional,6
9214,19070259,1,Studious,2
9215,19070259,1,Imaginative,2
9216,19070259,2,Analytic,2
9217,19070259,2,Independent,2
9218,19070259,2,Determined,7
9219,19070259,2,Professional,3
9220,19070259,2,Studious,1
9221,19070259,2,Imaginative,5
9222,19070259,3,Analytic,2
9223,19070259,3,Independent,3
9224,19070259,3,Determined,3
9225,19070259,3,Professional,8
9226,19070259,3,Studious,3
9227,19070259,3,Imaginative,2
9228,19070259,4,Analytic,6
9229,19070259,4,Independent,7
9230,19070259,4,Determined,7
9231,19070259,4,Professional,6
9232,19070259,4,Studious,8
9233,19070259,4,Imaginative,6
9234,19070259,5,Analytic,8
9235,19070259,5,Independent,8
9236,19070259,5,Determined,4
9237,19070259,5,Professional,6
9238,19070259,5,Studious,5
9239,19070259,5,Imaginative,8
9240,19070259,6,Analytic,5
9241,19070259,6,Independent,6
9242,19070259,6,Determined,4
9243,19070259,6,Professional,6
9244,19070259,6,Studious,8
9245,19070259,6,Imaginative,6
9246,19070259,7,Analytic,8
9247,19070259,7,Independent,2
9248,19070259,7,Determined,8
9249,19070259,7,Professional,8
9250,19070259,7,Studious,8
9251,19070259,7,Imaginative,8
9252,19070259,8,Analytic,8
9253,19070259,8,Independent,6
9254,19070259,8,Determined,8
9255,19070259,8,Professional,8
9256,19070259,8,Studious,8
9257,19070259,8,Imaginative,8
9258,19070259,9,Analytic,8
9259,19070259,9,Independent,6
9260,19070259,9,Determined,4
9261,19070259,9,Professional,5
9262,19070259,9,Studious,8
9263,19070259,9,Imaginative,6
9264,19070259,10,Analytic,8
9265,19070259,10,Independent,8
9266,19070259,10,Determined,8
9267,19070259,10,Professional,8
9268,19070259,10,Studious,8
9269,19070259,10,Imaginative,8
9270,19060223,1,Analytic,3
9271,19060223,1,Independent,3
9272,19060223,1,Determined,2
9273,19060223,1,Professional,3
9274,19060223,1,Studious,7
9275,19060223,1,Imaginative,1
9276,19060223,2,Analytic,3
9277,19060223,2,Independent,2
9278,19060223,2,Determined,4
9279,19060223,2,Professional,1
9280,19060223,2,Studious,3
9281,19060223,2,Imaginative,4
9282,19060223,3,Analytic,1
9283,19060223,3,Independent,3
9284,19060223,3,Determined,2
9285,19060223,3,Professional,3
9286,19060223,3,Studious,5
9287,19060223,3,Imaginative,1
9288,19060223,4,Analytic,8
9289,19060223,4,Independent,8
9290,19060223,4,Determined,4
9291,19060223,4,Professional,5
9292,19060223,4,Studious,3
9293,19060223,4,Imaginative,8
9294,19060223,5,Analytic,6
9295,19060223,5,Independent,7
9296,19060223,5,Determined,6
9297,19060223,5,Professional,3
9298,19060223,5,Studious,8
9299,19060223,5,Imaginative,1
9300,19060223,6,Analytic,2
9301,19060223,6,Independent,8
9302,19060223,6,Determined,8
9303,19060223,6,Professional,8
9304,19060223,6,Studious,7
9305,19060223,6,Imaginative,7
9306,19060223,7,Analytic,6
9307,19060223,7,Independent,8
9308,19060223,7,Determined,7
9309,19060223,7,Professional,5
9310,19060223,7,Studious,5
9311,19060223,7,Imaginative,8
9312,19060223,8,Analytic,8
9313,19060223,8,Independent,6
9314,19060223,8,Determined,8
9315,19060223,8,Professional,8
9316,19060223,8,Studious,7
9317,19060223,8,Imaginative,8
9318,19060223,9,Analytic,7
9319,19060223,9,Independent,8
9320,19060223,9,Determined,8
9321,19060223,9,Professional,1
9322,19060223,9,Studious,8
9323,19060223,9,Imaginative,4
9324,19060223,10,Analytic,8
9325,19060223,10,Independent,8
9326,19060223,10,Determined,8
9327,19060223,10,Professional,7
9328,19060223,10,Studious,8
9329,19060223,10,Imaginative,8
9330,19060303,1,Analytic,4
9331,19060303,1,Independent,4
9332,19060303,1,Determined,1
9333,19060303,1,Professional,3
9334,19060303,1,Studious,1
9335,19060303,1,Imaginative,4
9336,19060303,2,Analytic,5
9337,19060303,2,Independent,4
9338,19060303,2,Determined,6
9339,19060303,2,Professional,5
9340,19060303,2,Studious,3
9341,19060303,2,Imaginative,4
9342,19060303,3,Analytic,3
9343,19060303,3,Independent,3
9344,19060303,3,Determined,2
9345,19060303,3,Professional,3
9346,19060303,3,Studious,2
9347,19060303,3,Imaginative,4
9348,19060303,4,Analytic,8
9349,19060303,4,Independent,7
9350,19060303,4,Determined,6
9351,19060303,4,Professional,6
9352,19060303,4,Studious,5
9353,19060303,4,Imaginative,5
9354,19060303,5,Analytic,3
9355,19060303,5,Independent,8
9356,19060303,5,Determined,5
9357,19060303,5,Professional,8
9358,19060303,5,Studious,6
9359,19060303,5,Imaginative,7
9360,19060303,6,Analytic,5
9361,19060303,6,Independent,8
9362,19060303,6,Determined,8
9363,19060303,6,Professional,2
9364,19060303,6,Studious,5
9365,19060303,6,Imaginative,8
9366,19060303,7,Analytic,8
9367,19060303,7,Independent,8
9368,19060303,7,Determined,8
9369,19060303,7,Professional,8
9370,19060303,7,Studious,8
9371,19060303,7,Imaginative,8
9372,19060303,8,Analytic,8
9373,19060303,8,Independent,7
9374,19060303,8,Determined,5
9375,19060303,8,Professional,7
9376,19060303,8,Studious,8
9377,19060303,8,Imaginative,7
9378,19060303,9,Analytic,8
9379,19060303,9,Independent,8
9380,19060303,9,Determined,8
9381,19060303,9,Professional,4
9382,19060303,9,Studious,8
9383,19060303,9,Imaginative,7
9384,19060303,10,Analytic,8
9385,19060303,10,Independent,8
9386,19060303,10,Determined,8
9387,19060303,10,Professional,8
9388,19060303,10,Studious,8
9389,19060303,10,Imaginative,8
9390,19060003,1,Analytic,1
9391,19060003,1,Independent,1
9392,19060003,1,Determined,4
9393,19060003,1,Professional,1
9394,19060003,1,Studious,4
9395,19060003,1,Imaginative,1
9396,19060003,2,Analytic,5
9397,19060003,2,Independent,6
9398,19060003,2,Determined,1
9399,19060003,2,Professional,1
9400,19060003,2,Studious,1
9401,19060003,2,Imaginative,3
9402,19060003,3,Analytic,5
9403,19060003,3,Independent,7
9404,19060003,3,Determined,5
9405,19060003,3,Professional,3
9406,19060003,3,Studious,4
9407,19060003,3,Imaginative,5
9408,19060003,4,Analytic,8
9409,19060003,4,Independent,8
9410,19060003,4,Determined,3
9411,19060003,4,Professional,6
9412,19060003,4,Studious,6
9413,19060003,4,Imaginative,5
9414,19060003,5,Analytic,5
9415,19060003,5,Independent,3
9416,19060003,5,Determined,4
9417,19060003,5,Professional,8
9418,19060003,5,Studious,5
9419,19060003,5,Imaginative,6
9420,19060003,6,Analytic,5
9421,19060003,6,Independent,8
9422,19060003,6,Determined,6
9423,19060003,6,Professional,4
9424,19060003,6,Studious,2
9425,19060003,6,Imaginative,8
9426,19060003,7,Analytic,6
9427,19060003,7,Independent,8
9428,19060003,7,Determined,8
9429,19060003,7,Professional,8
9430,19060003,7,Studious,5
9431,19060003,7,Imaginative,8
9432,19060003,8,Analytic,8
9433,19060003,8,Independent,8
9434,19060003,8,Determined,6
9435,19060003,8,Professional,8
9436,19060003,8,Studious,8
9437,19060003,8,Imaginative,8
9438,19060003,9,Analytic,7
9439,19060003,9,Independent,4
9440,19060003,9,Determined,8
9441,19060003,9,Professional,8
9442,19060003,9,Studious,8
9443,19060003,9,Imaginative,8
9444,19060003,10,Analytic,8
9445,19060003,10,Independent,8
9446,19060003,10,Determined,8
9447,19060003,10,Professional,8
9448,19060003,10,Studious,8
9449,19060003,10,Imaginative,8
9450,19060283,1,Analytic,5
9451,19060283,1,Independent,4
9452,19060283,1,Determined,3
9453,19060283,1,Professional,5
9454,19060283,1,Studious,3
9455,19060283,1,Imaginative,1
9456,19060283,2,Analytic,3
9457,19060283,2,Independent,3
9458,19060283,2,Determined,5
9459,19060283,2,Professional,2
9460,19060283,2,Studious,1
9461,19060283,2,Imaginative,3
9462,19060283,3,Analytic,1
9463,19060283,3,Independent,1
9464,19060283,3,Determined,2
9465,19060283,3,Professional,2
9466,19060283,3,Studious,1
9467,19060283,3,Imaginative,3
9468,19070400,1,Analytic,5
9469,19070400,1,Independent,2
9470,19070400,1,Determined,1
9471,19070400,1,Professional,4
9472,19070400,1,Studious,2
9473,19070400,1,Imaginative,4
9474,19070400,2,Analytic,3
9475,19070400,2,Independent,4
9476,19070400,2,Determined,5
9477,19070400,2,Professional,1
9478,19070400,2,Studious,1
9479,19070400,2,Imaginative,3
9480,19070400,3,Analytic,5
9481,19070400,3,Independent,5
9482,19070400,3,Determined,6
9483,19070400,3,Professional,4
9484,19070400,3,Studious,1
9485,19070400,3,Imaginative,1
9486,19070400,4,Analytic,6
9487,19070400,4,Independent,6
9488,19070400,4,Determined,2
9489,19070400,4,Professional,8
9490,19070400,4,Studious,3
9491,19070400,4,Imaginative,8
9492,19070400,5,Analytic,8
9493,19070400,5,Independent,3
9494,19070400,5,Determined,7
9495,19070400,5,Professional,4
9496,19070400,5,Studious,8
9497,19070400,5,Imaginative,8
9498,19070400,6,Analytic,8
9499,19070400,6,Independent,8
9500,19070400,6,Determined,8
9501,19070400,6,Professional,8
9502,19070400,6,Studious,5
9503,19070400,6,Imaginative,4
9504,19070400,7,Analytic,7
9505,19070400,7,Independent,8
